username,trust_score_pcc
erika,2.764465149926663e-05
user_53690,4.5601480262795745e-05
jdf6769,8.966484982859099e-05
marvinf2,3.381057145241038e-05
worldcitizen,1.9444913180221875e-05
doruk,2.1002811779178e-05
marialetovar,8.214069386996269e-06
viccrosa72,8.214069386996269e-06
zykkologo,0.00017191274385832786
oberto,8.214069386996269e-06
masiel,8.214069386996269e-06
gringo,8.214069386996269e-06
mariav2345,8.214069386996269e-06
van,7.873669248842217e-05
user_45875,0.0001204335295237104
jersonl,0.00012687989497974392
saeid,1.935274205911437e-05
raaj18,8.214069386996269e-06
joana87,8.214069386996269e-06
rocio2016,0.000118406197589214
andreaa,4.248669025306708e-05
arivel,8.214069386996269e-06
saraloza,8.214069386996269e-06
phantomdiver,8.214069386996269e-06
nissim,9.604474141115758e-05
claudiam2,0.00021415205717601108
dgc,9.695668414776883e-05
boricuaitaliano,0.00017607249053558558
vince59,4.67387408185031e-05
anyha86cubanita,0.0021359724081658096
val34,4.747830442945473e-05
sfjxc59,8.214069386996269e-06
capone56,8.214069386996269e-06
josechalco,8.20474133683798e-05
steve345,2.1002811779178e-05
fenepe,8.214069386996269e-06
flori1975,8.214069386996269e-06
sofiam2,8.247758322734969e-05
violetavio,8.214069386996269e-06
arshaka,8.214069386996269e-06
michael14,0.0014274649077714975
luzelena,8.214069386996269e-06
marianoc,8.214069386996269e-06
bienaysi,4.390960432691521e-05
johnl,8.214069386996269e-06
angy1611,8.214069386996269e-06
keith59,4.41178395249342e-05
william75,8.214069386996269e-06
stelita7,8.214069386996269e-06
andreak,8.214069386996269e-06
clara22,8.214069386996269e-06
natali777,9.329353581037857e-05
steved23,2.7957559637933468e-05
nancyck,6.509490124449276e-05
robn,0.000217871914160553
mrkzk,0.0002495759836179544
luisz,8.078533557285072e-05
elih,5.236040928497702e-05
dj6698,2.8613153211810452e-05
reglu,2.8613153211810452e-05
pacorohf,2.8613153211810452e-05
amner,8.214069386996269e-06
hilda12,8.214069386996269e-06
gregflyer,5.54955103105961e-05
nathan54,0.00028629485575697617
geyson,8.387379324012985e-05
meggy,1.790627536072748e-05
juanjogomes,3.9261886690593544e-05
turciosk,8.292688149710829e-06
cattleya,4.138646815049145e-05
fleaishac,7.778063948558064e-05
angelus666,5.236040928497702e-05
augalor,5.236040928497702e-05
milanka,0.00011231043631959616
sassygirl66,5.236040928497702e-05
wag_1,8.214069386996269e-06
karyd,8.214069386996269e-06
magia,8.214069386996269e-06
forgottenone,8.214069386996269e-06
upnorth,8.214069386996269e-06
frederickm,3.6223889727906403e-05
spc0211,3.6223889727906403e-05
edison1175,3.6223889727906403e-05
cgrant45,3.6223889727906403e-05
kevinv,1.2852916912204136e-05
milaiva,2.8638665934562965e-05
jeannieantezana,2.634828891605116e-05
dd,3.387331004519927e-05
paoamor,7.664534750591824e-05
annahajnal62,6.672764375975746e-05
chilaca,3.0035457694355922e-05
murdoch59,0.0001002134173473931
susana7,8.214069386996269e-06
weiq,8.214069386996269e-06
lookingforreallove16,8.214069386996269e-06
jackeo,8.214069386996269e-06
hatenea33,8.214069386996269e-06
wana,0.0004389855643626534
michellet,2.634828891605116e-05
abigailm,1.688103980233169e-05
hanna1991,8.214069386996269e-06
pauric,8.214069386996269e-06
danysolte,8.214069386996269e-06
frhesmore,8.214069386996269e-06
mariat2,0.0001689862359200007
scammedbad2,8.214069386996269e-06
paleke,8.214069386996269e-06
safwenayari486,8.214069386996269e-06
gonzalezh,8.214069386996269e-06
malaya,7.374132907276245e-05
juanf2,3.321221973232382e-05
skullicious_queen,9.356746509359917e-05
diego32,1.6944311578532383e-05
talltom76,8.214069386996269e-06
oldsoulyoungheart,8.214069386996269e-06
jeanmile,8.214069386996269e-06
eva_s,8.214069386996269e-06
giovanni80,4.41178395249342e-05
maykelsa2016,2.758179427629951e-05
juraj,0.00028483492643453453
lilianap,8.038331963297442e-05
gregmay,0.00012079478785328178
dia1z,5.4282577846405355e-05
paulb23,8.883134898861538e-05
luijo27,8.214069386996269e-06
kattyta,8.214069386996269e-06
albertoc23,4.41178395249342e-05
lawrencep,8.214069386996269e-06
marthacecilia,8.214069386996269e-06
yenny031991,0.00010158172332641981
thickheaded62,3.321221973232382e-05
king95,4.41178395249342e-05
asiul,4.8999094828828454e-05
goodtymegal,8.214069386996269e-06
skyway42,8.214069386996269e-06
mariag2,0.00012925599162194826
musya,6.42402519295154e-05
franciae,3.0035457694355922e-05
mine,8.214069386996269e-06
horaciooctavio50,8.214069386996269e-06
alicial,4.645698904942702e-05
karla1989,0.0001159922065863397
cuteone43,6.95352175369127e-05
m6a7,0.00013090356548820127
roshton,1.979346688401817e-05
macris10,4.371824331729867e-05
matt123,2.324932228197555e-05
colombiana55,3.312496446088413e-05
machoman,7.392690423402453e-05
nataliagd,3.875041553514245e-05
jenny1221,6.17315657621108e-05
giovaniz,1.4138692960700629e-05
joep23,8.501326348680734e-05
rubens367,2.42533549212441e-05
devildog,1.4138692960700629e-05
felicityk,0.00022439685983315628
karlyo,3.2396234747841194e-05
indalo,1.0619567007040074e-05
lisam2,2.3996089217870432e-05
freeatlast2016,5.585555234355301e-05
alvarod2,8.214069386996269e-06
milagrosr2,8.214069386996269e-06
danielv234,4.41178395249342e-05
granita,3.187994866529891e-05
leezy,0.00014131711517890278
user_44110,8.74672114628459e-05
raque15,2.608036666066703e-05
noragutierrez,5.343808390012472e-05
nadiaboricua,2.5489836394372943e-05
pancholopez,8.214069386996269e-06
kim,8.214069386996269e-06
manuel42,3.5715655990310825e-05
timothy58,0.00041443093971555106
armandopalacios,1.8500751214384764e-05
brisa1212,8.107311340814212e-05
kei07,2.5489836394372943e-05
franja,6.125031379874278e-05
xenakis,8.214069386996269e-06
lupita73,8.214069386996269e-06
ghoshsandy3,5.557943048853067e-05
rosmaryr,6.727077984919783e-05
manuelmarte,7.392690423402453e-05
dianahincapie3,3.312496446088413e-05
anthonyc2,8.214069386996269e-06
kiki31,8.214069386996269e-06
empsr,8.214069386996269e-06
maglyl,3.1349344663446425e-05
debbie,5.2625345576302734e-05
roko1970,2.368362357663816e-05
veronicaortiz73,8.214069386996269e-06
meri,8.214069386996269e-06
albert010189,8.214069386996269e-06
akermman,8.214069386996269e-06
presidentoftheclub,4.10754485461574e-05
ale89,2.5601201420842605e-05
eddied,2.5601201420842605e-05
amitr,2.5601201420842605e-05
albarob,2.5601201420842605e-05
marinelly,3.1349344663446425e-05
hazel,0.000558798832714416
stefanm,0.0012420458187044818
natalka,0.00012418238418713694
jesusg23,4.292977831175716e-05
berthasara,1.9260816250905444e-05
joslier82,0.0007405209586854673
eddine2016,6.04091883225238e-05
acebigalows,3.8561221017458674e-05
robbyinchains,3.8561221017458674e-05
joser23456789,2.0417929923226955e-05
amstron,0.00015376992215560334
johanr2,7.891405653294153e-05
rodriguezf,7.891405653294153e-05
timw23,1.8450893966142304e-05
pionerka,8.214069386996269e-06
tbarlyn697,8.214069386996269e-06
zema,1.8500751214384764e-05
julian_clavijo,1.8500751214384764e-05
menym,8.214069386996269e-06
martin_,8.214069386996269e-06
dl,1.0889304484424944e-05
deraj,8.214069386996269e-06
marisolv,8.214069386996269e-06
ethomase,8.628359364985929e-05
rasecs,3.928570472035517e-05
eymi,4.980992300171533e-05
steven294066,1.195073448496687e-05
jimcooper73,1.195073448496687e-05
francescag,4.794768816804086e-05
xiomarac,4.794768816804086e-05
finn,7.208213108599639e-05
alejandroa23,2.5601201420842605e-05
juanchocr_12,2.3787475800256414e-05
glen45,6.672764375975746e-05
danny02,0.00011648777124813476
angelique,3.479276915015321e-05
marivel,2.6057606661502163e-05
nastasya,4.138646815049145e-05
jennifer143,3.9503630695815775e-05
marfil688,8.31231692772955e-05
abinaflyn,8.937680537322793e-05
yossyc,8.214069386996269e-06
mckquen,8.214069386996269e-06
jetketeers,3.4057351864273974e-05
morenita0710,8.214069386996269e-06
georgew,8.214069386996269e-06
badass0618,2.1516283640118193e-05
elisabetr,1.3020841104508895e-05
ccook75,4.9739879022197566e-05
eliana,2.4240675948723977e-05
argiea,8.673301891929355e-05
mirk,1.2954511346565863e-05
carolinag2,1.3020841104508895e-05
jhonmilton,1.2954511346565863e-05
deysi,0.0008322625123343265
mexicano,7.485586562266182e-05
gigzterjhun,7.485586562266182e-05
oso,0.00012546797866917465
erifa13,0.0001475623696757213
naturelover9,0.00020154675531684868
terryr2,8.214069386996269e-06
liliana1419,8.214069386996269e-06
carrillo13,8.214069386996269e-06
alfredalysg,8.214069386996269e-06
aizhan,2.440291505640162e-05
mariale8p,0.002278610355169759
gusuk,8.214069386996269e-06
elo,8.214069386996269e-06
jtam55,0.000118406197589214
amihari16,0.00033598463636073695
elsa,0.000118406197589214
cristinaf,0.00021995270166491347
viajeroj,0.00019461607351893957
surafel,0.0001414775319687568
alexanderm2,1.2954511346565863e-05
carl31,3.272538300639967e-05
rositavalenc,1.5039120239032233e-05
brayanbenfica,8.214069386996269e-06
yomairab,8.02645741109508e-05
veganvm,8.214069386996269e-06
milktea,8.214069386996269e-06
denice,8.214069386996269e-06
sevi,0.003915342747986364
sigsauerfan,0.0016081625324346433
blueeyedbear12,0.0011742141983812381
calidrew39,1.2954511346565863e-05
onceaknight,0.00022439685983315628
gracye03,4.794768816804086e-05
malkieboy,3.097703398638677e-05
phatthee,6.87940337141815e-05
candele,0.00013105206680811836
renzop,3.70219087278044e-05
nikkielada,0.00011671032850970127
rinjarni,0.0002809549603059395
yasumi7,4.794768816804086e-05
sandeep,1.8534244019348506e-05
fkilibar,0.00012706349312035525
fillo,0.0003895255159608259
marcin06,0.00012706349312035525
mareli,0.00012130143378754581
sandug,8.214069386996269e-06
johnh23,0.000366931637893614
mariaz2,0.00015307166443058148
chilli4422,0.0003698100121655173
hilary23,7.928495529038572e-05
hefabega,2.1887570436878915e-05
user_30820,5.626283590055393e-05
beautifulnbrunswick53,8.214069386996269e-06
nancy49,8.214069386996269e-06
karenbaez,8.214069386996269e-06
j68,8.214069386996269e-06
rouse,0.00010919429727926663
felipegd,2.339005743417315e-05
kattyescudero,9.577186289196272e-05
bk2500,0.00017767532119885768
anutik,0.00019074581075479796
boropete,4.9739879022197566e-05
barkis,4.9739879022197566e-05
lordlannister,2.9473604946311646e-05
alisondayanacy,0.00011178741194915862
snaip1,1.5872516541089154e-05
yulia23,6.91805223132966e-05
ankwanna520,3.643064072369598e-05
paolaguzman,0.00022960488292539066
bryant,8.525068973495749e-05
kristijanr,0.00013512994316938637
urugente,7.129559800351749e-05
erikb,3.35632261925964e-05
shecomesfirst,4.857260031653961e-05
yoni6,7.896051821461559e-05
decarls,4.857260031653961e-05
xxxkp,4.857260031653961e-05
sanseglad,4.857260031653961e-05
bernardo,0.00033242397789674425
delimitation,5.9950027034619145e-05
brinnm,0.00010019996019074994
pepper,5.9950027034619145e-05
deltablues,0.0006961560535687753
analuhouston,0.00022212212368893412
janna,0.0043771841550252506
khrystynat,0.00011048123664384717
yermin,9.23384153017357e-05
mar30,0.0003086653853164149
sharlot,4.386460822547177e-05
arzolajara,8.230070805466441e-05
decemier,3.6891958320549275e-05
kharen,8.961257425473646e-05
yarli,3.214165695170403e-05
iyy2130,0.00029895562350894
handyman,8.965126238479239e-05
guillec,9.221720287068058e-05
billy187,9.221720287068058e-05
babyblueh,6.737913544566164e-05
adrianamarcela31,0.00010506229384447727
kavayi,9.23384153017357e-05
leonardo74,8.214069386996269e-06
rosag72,8.214069386996269e-06
kaaravindakshan,3.5218777064838976e-05
lonelyheart,0.00032263702558866933
dario123,3.8332696668226835e-05
lorrainep,1.750739683639813e-05
eves,5.081175007482205e-05
stanly20,5.903590411835516e-05
possia,2.6406331707284518e-05
ruppert13,0.0008093936646093367
karineh,0.0009654419891118692
marina22234,0.00024233819379377897
russellw,0.00011067742757582529
valery28,5.081175007482205e-05
coop294,0.0002751541994486058
shaun1955,0.00021950092902294844
miam,9.873792110931216e-05
libelulad,2.678300346537568e-05
yvong,8.456095219336385e-06
hastaelabrazo,5.3167981502301594e-05
leonardoc23,8.456095219336385e-06
tawnyeyez004,8.214069386996269e-06
roimel,8.214069386996269e-06
weeper,0.00013105206680811836
alberto770,8.214069386996269e-06
hiamd,8.214069386996269e-06
alvaro27,3.8332696668226835e-05
kathlynprisco,1.750739683639813e-05
anila,6.521724389155605e-05
dominon0,5.9910122432385194e-05
collins56,4.1103670721050276e-05
kanlayarat1975,0.00011048123664384717
c_abhy,4.989686348190823e-05
anabel,9.067329135111156e-05
eduvijem,0.00012742400239322617
adeusa26,0.00011566332426164464
chavelaa,7.93096310623438e-05
lizzi512,0.0004672424031132926
wumpy,0.00027855298253246115
estellas,0.00027855298253246115
ross,0.00027855298253246115
yoankab,0.00027855298253246115
dolymarch,8.214069386996269e-06
vardo_art,8.214069386996269e-06
sabasabauri,3.70219087278044e-05
jenifera,8.214069386996269e-06
davidj2,8.214069386996269e-06
luiscs,1.9024744272758986e-05
nely,0.0002438978489332422
dianap2,0.0021359724081658096
alicec2,0.00042437740652564424
juand23,8.327913577368232e-05
monikk,0.00018526006570768506
matrix2010,0.001059274812524839
andy007,0.0007340908955939949
dreamsol1,0.00043749203861406853
miguel24,8.214069386996269e-06
yeil,8.214069386996269e-06
serge17,0.0003698100121655173
pedritin,2.3655708745909695e-05
caroline,8.214069386996269e-06
user_23554,8.214069386996269e-06
brayan86,1.9161197999416035e-05
vanne5081,5.485178474163759e-06
jona18,2.7405050807863766e-06
sweetandsassy,0.00016620437130336092
gaga89,9.356746509359917e-05
asmedhidalgo,4.857260031653961e-05
mizsharon,3.6184647696190624e-05
paolacasallas,8.214069386996269e-06
1492,8.214069386996269e-06
dave29,4.857260031653961e-05
20234sae,7.121618086643098e-05
sadot,3.206665532237576e-05
sidarta,4.857260031653961e-05
pimientilla,6.994706420666864e-05
lendri,8.214069386996269e-06
dorian12,8.214069386996269e-06
mohsd666,2.2090596700445944e-05
jpinder1087,5.604665300056338e-05
turkishmiss,0.00023250350561517379
siriusblack,8.416361057370713e-05
yuliv,0.00010729361887999886
karinasuzel,1.5176470184134164e-05
wigirl,1.5176470184134164e-05
marie_83,1.5176470184134164e-05
lula,8.214069386996269e-06
templario17,8.214069386996269e-06
monp,5.912562940901834e-05
lourdesc71,0.0001552247984200634
joset99,1.9362834926120512e-05
emilioa,1.9362834926120512e-05
jeanniel,4.248669025306708e-05
yariela,4.248669025306708e-05
teob,3.70219087278044e-05
ibd,8.214069386996262e-06
estherga,8.214069386996264e-06
peace123,8.214069386996264e-06
karenlatorre27,8.214069386996264e-06
josemach,8.214069386996269e-06
lupisol14,8.214069386996269e-06
lederionk,6.384287124744674e-06
diosa29,0.0021359724081658096
migueloso,0.00017253810587108563
alicia2015,0.00032983635712586384
bindasrakshu27,6.390600116962627e-06
dulce23,3.171294437478218e-05
cindym,0.0021359724081658096
anac2,0.0005108359881751344
veronika,0.0003975429752327239
guzzler,0.00017859329894416958
james20,0.0005999601948818188
kiss,6.390600116962627e-06
bradleyraymonds,6.390600116962627e-06
nonski,6.390600116962627e-06
kurdee007,0.027135972408165804
zingers101,0.00023764613752047582
andy1975,3.183170482464408e-05
roset,1.4557314244072978e-05
daddybean,8.214069386996269e-06
bonnie628,8.214069386996269e-06
carmoy,3.70219087278044e-05
baothanh,5.2971961087565345e-05
johnnycash311,0.0005999601948818188
maverick,5.9910122432385194e-05
donovan78,3.5218777064838976e-05
user_18787,2.8745190565814522e-05
vmir,0.00013663471962957024
richelle0714,5.2971961087565345e-05
lazylemon,8.40274705716521e-05
aga,8.214069386996269e-06
manuel11,8.214069386996269e-06
josep2014,4.5080660319687426e-05
elena2,1.393730859772898e-05
nicksan,1.4220237438636189e-05
jaquie,4.6501638103595266e-05
eborges,8.214069386996264e-06
curlscurls,3.326426095871484e-05
mykelc,0.00011040705688086725
naty085,3.946298972356501e-05
shirlyn1931,0.0001259549449282302
laydi,3.946298972356501e-05
goldfield,8.214069386996264e-06
maria800816,8.214069386996269e-06
hillbillycat1970,8.214069386996269e-06
beatrices,3.6294769851836185e-05
iv,5.189499830064851e-05
cora,0.00046262631937243914
anneli72,8.698576748367231e-05
m11,0.00013137657872041563
maru69,5.189499830064851e-05
scarlett,8.214069386996269e-06
sneg,8.214069386996269e-06
jimmy,0.02949453219093368
rajendrap,1.8952308586145373e-05
vladimiru,1.8952308586145373e-05
vanessaromano,0.00013570383826789012
jeff7,9.55329645693103e-05
russa,5.7629404268026715e-05
margiee,2.174267567014872e-05
shannybunny01,3.204158022600406e-05
upinsmoke09,0.00015729815480101218
nicol27ja,0.00018980816730861894
shaimys,4.7205709393860745e-05
lina83,5.1232367638368214e-05
barryjohnson,0.00015375051524230493
babydoll,4.5963638894975045e-05
alegna137,4.5963638894975045e-05
squarrell2015,3.326426095871484e-05
gorge,1.3000468612400333e-05
androsp,1.3000468612400333e-05
rml,1.3000468612400333e-05
austinlove15,8.214069386996269e-06
dianaj,8.214069386996269e-06
wg1980,6.813772819316164e-05
maryjo83,8.46147545521906e-05
maryj2,1.0298904555855343e-05
scotte,3.249492402536917e-05
chuo46191,3.025136048594989e-05
luciano19,2.6741518643383906e-05
liure,5.066549053662771e-05
aurora081180,3.3118529705113035e-05
romanticskeptic,9.505966672832775e-05
negra10,2.8474437240367694e-05
alina,2.7731919942122404e-05
kasee11,0.00047679453537642966
gissel14,0.0001426024579147582
chris593,8.333296489239005e-05
12345,0.0002798997336921863
miguela23,1.568449405707109e-05
marla2031,1.0298904555855343e-05
sweety,8.214069386996269e-06
akoranbronx23,8.214069386996269e-06
jessika,0.0001426024579147582
huzzuh,1.9024744272758986e-05
zak,0.00013874991175630565
stairway,5.7547874630569396e-05
sthomas04178,7.660574710393723e-05
willywan,7.660574710393723e-05
michaelb2,8.214069386996269e-06
latina27,8.214069386996269e-06
mariamedrano,0.00011812177466270896
selena54oak,2.3181991504322984e-05
elprincipe007,3.095273832091011e-05
reilly06241,1.092699230782061e-05
truesct,8.214069386996269e-06
dahana,8.214069386996269e-06
adorada1968,6.238346638774547e-05
ecruzlo,8.214069386996269e-06
alcruz7,8.214069386996269e-06
tatis12,8.214069386996269e-06
reezcu,8.214069386996269e-06
scooter45,0.00027855298253246115
user_17169,8.214069386996269e-06
maryyulgenis,8.214069386996269e-06
savage1,6.160552056148658e-06
josmaly,1.2321104048691468e-05
maile,1.9126010877032073e-05
jcglobal,0.00011752570510388424
bolotinao,2.1970846896836484e-05
logan8888,1.0422997461017706e-05
foxxy_1,2.9194388181148377e-05
loissaturday,0.00010943023304848095
decki,4.907872555140376e-05
estrela,4.836362726704027e-05
obviouslyreal,7.303079525894633e-05
princess,4.836362726704027e-05
diamela,0.0002236038714682551
cherryg,8.098707183245364e-05
horstm,2.3838529002654823e-05
pepito,4.022768029466937e-05
carls,4.260991972278549e-05
jshmorris48,2.3838529002654823e-05
anuj2099,4.8802102580720195e-05
paul1966,0.00020202212319417654
aline1984,8.46147545521906e-05
gangnail,1.877139072013067e-05
isabelcardona11,4.1070347253010545e-06
user_16188,1.2321104048691471e-05
derenik1987,8.214069386996264e-06
wayne074,0.000148036642876834
veronicaborja77,6.638355211358844e-05
nickmore,6.160552056148658e-06
angief,5.189499830064851e-05
marielherrera,8.214069386996269e-06
jose_talavera12,8.214069386996269e-06
lokesht,3.913847407648777e-05
andya,5.9910122432385194e-05
feighl,0.00010503745270959575
hafizf,4.938173800393991e-05
himua,5.9910122432385194e-05
juanxele,1.568449405707109e-05
masamita,3.171294437478218e-05
countryromance,0.00013709048783015185
ems,3.171294437478218e-05
nancyt,3.171294437478218e-05
znehr0301,0.0001356566048730588
analorena,8.214069386996269e-06
user_11082,8.214069386996269e-06
marinka,8.214069386996269e-06
nicklas86,8.214069386996269e-06
tamarroe,8.214069386996269e-06
67pinkice,8.214069386996269e-06
bronzed1,8.214069386996269e-06
hotforu,8.214069386996269e-06
goat,0.00010073323912044354
stephanieanne,1.791757430364788e-05
vanessab,8.46147545521906e-05
lidyf,8.46147545521906e-05
marinannik,0.0004107313210717906
sucava,8.214069386996269e-06
uramirez,8.214069386996269e-06
eli55,5.47604625815689e-06
179ekc,1.0952092515835658e-05
yisel,1.1830947514277922e-05
krolita1979,4.7800394403044474e-05
rockincountrygurl70,8.214069386996269e-06
trulysweetheart,8.214069386996269e-06
triny,0.00020718516304448335
ladyjel54,0.0002031939840429485
noidea5015,8.214069386996269e-06
andreal,0.00023620541209754868
hungerleider,6.143845156922857e-05
anichka1996,8.214069386996269e-06
ignaciochile,8.214069386996269e-06
proctor123,0.00023787732314464857
marcosr,8.214069386996269e-06
kari25275,8.214069386996269e-06
dianamaria123,5.953801187378792e-05
diegouruguay,8.214069386996269e-06
gabyl,8.214069386996269e-06
coolbreeze,0.00014702165750260946
venu,0.00014702165750260946
crullo302,8.214069386996269e-06
jenng11,8.214069386996269e-06
gloria13,9.093232007290239e-05
deyaniraortiz1189,9.093232007290239e-05
daniela456,8.214069386996269e-06
silly9rabbit42,8.214069386996269e-06
onceablonde2015,8.214069386996269e-06
frank1212,8.214069386996269e-06
mizo,0.00021000471689713976
mannylozano,0.00012233052017545363
mahak,5.4994167726576384e-05
richard1711,3.3787201458294396e-05
albertd,8.854513636531375e-05
wandell,8.854513636531375e-05
hughsie47,8.854513636531375e-05
fantacytime,8.854513636531375e-05
vesselina24,0.00019860491780319492
gf1970,6.199677127813514e-05
jenniferu,8.649195520466521e-05
passionate_lady,0.0001045022175435367
eldim,5.9684186454278435e-05
danna,5.9684186454278435e-05
estefany123,0.0004439909764952817
naudis,9.091542628556362e-05
amandyd,0.00014263794700394953
galte,0.0004442547234009074
fernandocontreras,8.214069386996269e-06
carla22,8.214069386996269e-06
kidna76,7.030850467986737e-05
alejandro12345,8.214069386996269e-06
georgiaprincess1,8.214069386996269e-06
poisonivy100,8.048448286584503e-05
randalll,0.00010742574027116712
fer76,3.613014226764963e-05
mrcuddle,5.47604625815689e-06
merycastillo,1.0952092515835658e-05
littlesecr8,0.00014263794700394953
dali1234,0.00016811454931147892
dfoss,0.0003732112352540291
fayegirl,2.9412767580435565e-05
sierva2015,0.0001421659091659416
lynettef,0.00021422787433807004
angelb500,8.214069386996269e-06
ihaveonetoo,8.214069386996269e-06
jo6974,2.9412767580435565e-05
einer,3.640815021021952e-05
ahmela,9.356746509359917e-05
jayr042,0.00013140210361015867
marlon,8.214069386996269e-06
hispano59,0.00013663471962957024
diniza36,0.00027855298253246115
anilu,4.451510580135911e-05
guillermo,8.214069386996269e-06
bp,0.00039885433370409227
ale,0.00017923031007697688
kiocovaruna,8.214069386996269e-06
racer4life,0.00013663471962957024
aubbiekin2015,8.214069386996269e-06
richg1972,8.214069386996269e-06
doctork4u2,0.00013140210361015867
rb111,8.214069386996264e-06
pikeman77777,8.854513636531375e-05
florangel,8.214069386996269e-06
paulh,8.214069386996269e-06
ydnar08,3.5161500565303716e-05
gil170,5.912562940901834e-05
vaquerita123,5.912562940901834e-05
dianaa,5.0950169497177915e-05
sceptical,0.00014289897447855045
brianm,8.854513636531375e-05
buddyb,8.854513636531375e-05
ramzi,2.7239507651243248e-05
luisana,1.2217436020711378e-05
eugeniacruz57,0.00034746405031303837
bepo,1.5872516541089154e-05
wardog12b,8.214069386996269e-06
melanie02,8.214069386996269e-06
carolinacastella,1.9126010877032073e-05
nikaury,0.00013415298464035185
vanesabotero,8.78802547654955e-05
angelfire,1.9126010877032073e-05
mujermedieval,8.214069386996269e-06
andy,8.214069386996269e-06
juanl2,0.0044945321909336845
josemiquel,0.0044945321909336845
cisnemj,8.214069386996269e-06
vicky143,8.214069386996269e-06
azgal70,2.4667167991906057e-05
leonelito,5.4954229300005974e-05
violeta,8.214069386996269e-06
lance1391,8.214069386996269e-06
rodolfov,2.339005743417315e-05
deepak9158,2.339005743417315e-05
tami1330,0.00016881251488058303
levy35,8.214069386996269e-06
niansalazar,8.214069386996269e-06
arthurj,6.643697544762354e-05
andreajaz,1.9126010877032073e-05
presto,6.643697544762354e-05
yesy,3.214165695170403e-05
jeffa,6.643697544762354e-05
nigelhondanigel,6.643697544762354e-05
thara,1.9126010877032073e-05
jobero,3.5161500565303716e-05
mhacel18,0.001117646939350696
elfaz,6.815199848468032e-05
davidrestrepo,0.00012710376131906876
